SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
Width, 4
Marker, -49.322706, -16.577557,  255, 24, 3
Line, "Line.smt_53073010", "81460545002086.1.2.3", "81460535002086.1.2.3", 10048, 6,  0, 298, 7.9674337, 2.522823, -49.317911, -16.593987, -49.318117, -16.594319, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.trf_5479360a", "81460535002086.1.2.3", "81460535479360.1.2.3.4", 10240, 8,  2, 2, 7.9674337, 2.566612, -49.318117, -16.594319, -49.318111, -16.594322, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073011", "81460535002086.1.2.3", "81460525002086.1.2.3", 10496, 6,  0, 296, 7.9674337, 2.566612, -49.318117, -16.594319, -49.318271, -16.594567, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073012", "81460525002086.1.2.3", "81460515002086.1.2.3", 10688, 6,  0, 296, 7.9674337, 2.599373, -49.318271, -16.594567, -49.318592, -16.595034, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073013", "81460515002086.1.2.3", "81460505002086.1.2.3", 10880, 6,  0, 296, 7.9674337, 2.662757, -49.318592, -16.595034, -49.318835, -16.59542, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.trf_5286830a", "81460505002086.1.2.3", "81460505286830.1.2.3.4", 11072, 8,  2, 2, 7.9674337, 2.713882, -49.318835, -16.59542, -49.318829, -16.595424, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073014", "81460505002086.1.2.3", "81460495002086.1.2.3", 11328, 6,  0, 294, 7.9674337, 2.713882, -49.318835, -16.59542, -49.319032, -16.595725, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073015", "81460495002086.1.2.3", "81460485002086.1.2.3", 11520, 6,  0, 294, 7.9674337, 2.754532, -49.319032, -16.595725, -49.319191, -16.595976, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073016", "81460485002086.1.2.3", "81460475002086.1.2.3", 11712, 6,  0, 294, 7.9674337, 2.787865, -49.319191, -16.595976, -49.3194, -16.596265, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073017", "81460475002086.1.2.3", "81461105002086.1.2.3", 11904, 6,  0, 294, 7.9674337, 2.827815, -49.3194, -16.596265, -49.319689, -16.596575, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073018", "81461105002086.1.2.3", "81461115002086.1.2.3", 12096, 6,  0, 288, 7.9674337, 2.874863, -49.319689, -16.596575, -49.319893, -16.596867, 0, 10, 0, 0, 0, 0, 0, 0
